id,comment,score
337071243, await arrival order,10
337073136, I ve run product information,3
337070171, okay,10
337071885, work ipad,7
337069968, get use siteeasy hab,10
337072519, easy fast,10
337071320, hopefully plant transport well give cost delivery exceed plant cost,8
337071809, counselor lead look,10
337072396, hope deliver plan tomorrow,10
337072793, satisfied recommend,9
337073234, easytouse site,10
337071422, simple effective,10
337070314, super satisfied would come back recommend acquaintance,10
337071360, shipping cost high seller,9
337073334, good,8
337069821, good site easy order,8
337072463, paypal do three click register,10
337071951, cart disappear quantity change,8
337069933, fantastic value easy order,10
337071548, code 504 request fail,0
337073193, unable finalize payment,0
337071278, perfect moment,10
337072451, server return request fail status code 504 httpsbrowserapimanomanofrapiv1myorderscustomersordersummaryen51464893 oop error occur something break please let we know error occur well fix soon I m sorry inconvenience,0
337070228, difficulty pay mean payment propose,5
337072410, super easy buy manohano,9
337071653, server return request fail status code 502 httpsbrowserapimanomanofrapiv1myorderscustomersordersummaryen51467302,2
337073303, easy connect,1
337073045, well explain payment,9
337073134, really like support thank,10
337070229, nice site pity search bug,8
337076309, hard order,7
337070292, do not find enough information product,6
337071188, good far,10
337072757, hard find product look,6
337073252, easy smartphone,10
337076920, reserve every comment delivery definitely correct,10
337076834, perfect timing,8
337076732, simple easy problem,10
337069961, thank advance,10
337076843, like,9
337072655, easy order,10
337073009, thank maxtool pro manomano simple effective,9
337070129, always easy,10
337072924, thank ill see soon,6
337071145, simple comfortable,10
337071535, favorite payment method offer,5
337072602, fact can not erase cart without start,7
337070117, that s thank,10
337071909, nothing say,7
337070206, always great opportunity,10
337073336, excellent simple order hope product correspond description,10
337072647, problem place orderquick easy,8
337070218, easy search,10
337072858, receive product delivery unproblematic,10
337072268, confusing lie os ite prduct different place dofficulty getting compare similar prduct,7
337072944, perfect receive order time impec,9
337073362, easy,10
337071541, hard target product you re look filter miss adjust product search,7
337072017, order make mano mano easy pass,10
337073420, first purchase well see,10
337071277, satisfied mannomanos service thank,10
337076373, forget password,9
337076383, thank much,7
337070318, fluidity find product easy order,10
337076746, userfriendly easy use site,10
337070123, good site,10
337076397, I ve client year,10
337071614, excellent service low price,9
337072402, easy fast,10
337073029, simple uncut,10
337070557, finally site order simple fast,9
337070505, continue like,10
337072095, well orrigge thank,10
337072046, excellent thank,8
337071334, I ve always find wonderfully well,10
337073305, easy make purchase,10
337073380, good price item easytoaccess site,10
337071460, find difficult find complementary compatible product,6
337070586, problem moment,9
337070315, delivery time,5
337073110, cost little bit repeat operation twice do not know threedigit code help fabulous,9
337070313, first time do not problem purchase ill buy,10
337071955, shipping cost seem high,5
337076161, continue order field somewhat misleading thought first lead order item well would call field differently eg continue complete ordering process like,8
337072920, happy speed purchase mano mano,10
337069969, good web page easy use,10
337071361, quick order great price,10
337071307, difficult go backwards forward order item,8
337069840, say age,7
337072716, easy access,9
337072988, clear easy site,10
337071469, robust furniture recommend thank manomano,10
337073001, good far,9
337073138, pleasant order,10
337070442, try twice get payment,6
337072182, thank call necessary,10
337071724, easy order,10
337076326, thing see do not confirm delivery date you ve enter datum may interested later,8
337072901, everything go well hope delivery would satisfactory,10
337073172, there s nothing add expedition would say free,10
337071223, insert everything perfect easy ill see else,10
337070531, sooooo much choicethis could dangerous,10
337071179, would prefer use another mean payment,1
337071476, thank service,9
337072842, yes chat help lot,10
337071172, far good,10
337073235, bravo ease registration,10
337073250, query good get immediate advice,8
337070532, easy get end,9
337072320, expensive shipment 5 different item 5 shipment cost material,10
337070461, thank much,8
337072325, easy straight forward,10
337076146, ill hold full rating delivery,9
337072404, consegn require possible morning 930,10
337072151, lets see delivery etc,9
337071097, let know delivery please,10
337072911, yes well would like picture product,8
337073163, number relay package little limited,10
337076501, fast simple,10
337071663, right right,8
337076587, easy navigate order form,10
337073262, regulation press single key would convenient tedious seizure bank datum,9
